"source_path","file_name","extension","size_bytes","sha256","category","storage_target","last_write_time","root"
"E:\YOLLA\source-factory-core\registry\SOURCE_FACTORY_CORE_MIGRATION_RUN_STATE_20260730.json","SOURCE_FACTORY_CORE_MIGRATION_RUN_STATE_20260730.json",".json","1533","d66be96ab329c7bf910dc7ac235a7336956645079db58fcd21758b6a54d645a6","P2_DOC_LEDGER_OR_CONFIG","GITHUB_SOURCE_REPO","2026-07-30T17:14:07.8691896+09:00","E:\YOLLA"
"D:\SOURCE FACTORY\_ASSEMBLY_RECORDS\2026-07-01\STAGE3_5_UI_OPERATOR_READY_MENU_SIGNAL_POPUP_FLOW\rollback\src\renderer\index.html","index.html",".html","8610","2d5ee5e439d03efa04320135ce38641da4f6ffb3b4d79e8c5dd672a660887fc4","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-01T13:28:36.3117347+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023054_579.txt","stage4-run-efficiency-gate__20260703_023054_579.txt",".txt","104","2a9f5a501a870321bc1a83310a1e2d5457b73c232ad856edd5eed00bcf0848fd","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:54.5793922+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023059_873.txt","stage4-run-efficiency-gate__20260703_023059_873.txt",".txt","104","2a9f5a501a870321bc1a83310a1e2d5457b73c232ad856edd5eed00bcf0848fd","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:59.8736544+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023106_891.txt","stage4-run-efficiency-gate__20260703_023106_891.txt",".txt","104","2a9f5a501a870321bc1a83310a1e2d5457b73c232ad856edd5eed00bcf0848fd","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:06.8908812+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023254_131.txt","stage4-run-efficiency-gate__20260703_023254_131.txt",".txt","104","2a9f5a501a870321bc1a83310a1e2d5457b73c232ad856edd5eed00bcf0848fd","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:32:54.1323840+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023310_372.txt","stage4-run-efficiency-gate__20260703_023310_372.txt",".txt","104","2a9f5a501a870321bc1a83310a1e2d5457b73c232ad856edd5eed00bcf0848fd","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:33:10.3741257+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_023851_241.txt","stage4-run-efficiency-gate__20260703_023851_241.txt",".txt","92","c6c85c78c2b63c71bd57129ad03c0afef20d6355b34863b3622f7e906ef48765","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:38:51.2429159+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_024724_197.txt","stage4-run-efficiency-gate__20260703_024724_197.txt",".txt","92","c6c85c78c2b63c71bd57129ad03c0afef20d6355b34863b3622f7e906ef48765","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:47:24.1985189+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_025139_942.txt","stage4-run-efficiency-gate__20260703_025139_942.txt",".txt","91","c421e78a19262a053911f4e143fa2dd687f6818445886e4d780edf1a36be7b83","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:51:39.9429804+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_025749_336.txt","stage4-run-efficiency-gate__20260703_025749_336.txt",".txt","477","acbb63b49bd70d3202fc6aae899d8918172172506f68c89c0b029975aef2e8ca","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:57:49.3368722+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_030608_944.txt","stage4-run-efficiency-gate__20260703_030608_944.txt",".txt","781","809d3eff3ab67022e14c6cb465076b89753c6650a085d143d55e7caa157a96d6","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:06:08.9459200+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_031307_821.txt","stage4-run-efficiency-gate__20260703_031307_821.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:13:07.8206291+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_031633_008.txt","stage4-run-efficiency-gate__20260703_031633_008.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:16:33.0100576+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_031841_652.txt","stage4-run-efficiency-gate__20260703_031841_652.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:18:41.6529881+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_032104_032.txt","stage4-run-efficiency-gate__20260703_032104_032.txt",".txt","460","a730ba544965e63206f57c62516489dd66b5e1600700b55b3184cd7b2e6b6570","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:21:04.0330430+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_032220_393.txt","stage4-run-efficiency-gate__20260703_032220_393.txt",".txt","781","809d3eff3ab67022e14c6cb465076b89753c6650a085d143d55e7caa157a96d6","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:22:20.3951380+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_033654_972.txt","stage4-run-efficiency-gate__20260703_033654_972.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:36:54.9777633+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_033817_543.txt","stage4-run-efficiency-gate__20260703_033817_543.txt",".txt","781","809d3eff3ab67022e14c6cb465076b89753c6650a085d143d55e7caa157a96d6","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:38:17.5440632+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_033959_788.txt","stage4-run-efficiency-gate__20260703_033959_788.txt",".txt","781","809d3eff3ab67022e14c6cb465076b89753c6650a085d143d55e7caa157a96d6","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:39:59.7891541+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_035507_390.txt","stage4-run-efficiency-gate__20260703_035507_390.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:55:07.3905142+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_040018_011.txt","stage4-run-efficiency-gate__20260703_040018_011.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:00:18.0125969+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_040020_221.txt","stage4-run-efficiency-gate__20260703_040020_221.txt",".txt","185","a818177085bc93e47a02d7e6ba8815f4e8bd9917e2ff3533b2d8a4e58f6bbe7d","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:00:20.2216368+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\GATE_REPORTS\stage4-run-efficiency-gate__20260703_040540_824.txt","stage4-run-efficiency-gate__20260703_040540_824.txt",".txt","477","acbb63b49bd70d3202fc6aae899d8918172172506f68c89c0b029975aef2e8ca","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:05:40.8319347+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023053_950.txt","stage4-extract-lao-source-units__20260703_023053_950.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:53.9499537+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023055_350.txt","stage4-extract-lao-source-units__20260703_023055_350.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:55.3500258+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023059_471.txt","stage4-extract-lao-source-units__20260703_023059_471.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:59.4710770+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023100_730.txt","stage4-extract-lao-source-units__20260703_023100_730.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:00.7307440+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023106_506.txt","stage4-extract-lao-source-units__20260703_023106_506.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:06.5068702+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023108_099.txt","stage4-extract-lao-source-units__20260703_023108_099.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:08.0994911+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023253_257.txt","stage4-extract-lao-source-units__20260703_023253_257.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:32:53.2577584+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023306_040.txt","stage4-extract-lao-source-units__20260703_023306_040.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:33:06.0416207+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_023842_290.txt","stage4-extract-lao-source-units__20260703_023842_290.txt",".txt","452","0d73e4cf7a2e870a2e28b83dbd8800776480c05705e9e2b329d8f43f6412dc1c","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:38:42.2925636+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_024722_911.txt","stage4-extract-lao-source-units__20260703_024722_911.txt",".txt","452","0d73e4cf7a2e870a2e28b83dbd8800776480c05705e9e2b329d8f43f6412dc1c","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:47:22.9121215+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_025139_939.txt","stage4-extract-lao-source-units__20260703_025139_939.txt",".txt","514","4fc4ccb4232c9079aa6d96936d8ab7d2d3f302bd3780f983c27f6b636c38699a","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:51:39.9398546+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_025749_328.txt","stage4-extract-lao-source-units__20260703_025749_328.txt",".txt","11423","dc828ff7b5bd8e5d5041bf6b0b70a819d1099105ef883ab6d55d1a45adff2b99","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:57:49.3296141+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_030608_939.txt","stage4-extract-lao-source-units__20260703_030608_939.txt",".txt","24971","19c647ce1ed2362c6184520fdd3e4532df45dc30ea01d92c2ec5a3a5c949a3bb","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:06:08.9401385+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_031307_817.txt","stage4-extract-lao-source-units__20260703_031307_817.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:13:07.8156570+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_031619_080.txt","stage4-extract-lao-source-units__20260703_031619_080.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:16:19.0811514+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_031827_143.txt","stage4-extract-lao-source-units__20260703_031827_143.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:18:27.1442548+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_032104_023.txt","stage4-extract-lao-source-units__20260703_032104_023.txt",".txt","544","fa5642dbfd720fb1123b69731285a8695d6949077b86dd7a7b77e15d3c3798ee","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:21:04.0234284+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_032204_966.txt","stage4-extract-lao-source-units__20260703_032204_966.txt",".txt","24971","19c647ce1ed2362c6184520fdd3e4532df45dc30ea01d92c2ec5a3a5c949a3bb","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:22:04.9680464+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_033654_964.txt","stage4-extract-lao-source-units__20260703_033654_964.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:36:54.9697659+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_033817_536.txt","stage4-extract-lao-source-units__20260703_033817_536.txt",".txt","24971","19c647ce1ed2362c6184520fdd3e4532df45dc30ea01d92c2ec5a3a5c949a3bb","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:38:17.5380647+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_033959_775.txt","stage4-extract-lao-source-units__20260703_033959_775.txt",".txt","24971","19c647ce1ed2362c6184520fdd3e4532df45dc30ea01d92c2ec5a3a5c949a3bb","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:39:59.7861457+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_035507_385.txt","stage4-extract-lao-source-units__20260703_035507_385.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T03:55:07.3865163+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_040016_928.txt","stage4-extract-lao-source-units__20260703_040016_928.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:00:16.9284140+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_040020_218.txt","stage4-extract-lao-source-units__20260703_040020_218.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:00:20.2186350+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\LAO_RECORDS\stage4-extract-lao-source-units__20260703_040540_818.txt","stage4-extract-lao-source-units__20260703_040540_818.txt",".txt","11423","dc828ff7b5bd8e5d5041bf6b0b70a819d1099105ef883ab6d55d1a45adff2b99","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T04:05:40.8299300+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-direct-capture__20260702212452219.txt","panel-direct-capture__20260702212452219.txt",".txt","1256","8fa4d106b57bd73ddbdd97f902543a6f1cc5a0b34aa6ef07a3e3c8d582b56b64","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:24:52.2193486+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-v04-intake__20260702213349843__textarea.txt","panel-v04-intake__20260702213349843__textarea.txt",".txt","383","ee48a2d699d1c8c4f4ae9984aa8b48b3f56edb48fbbdfdef7b6535608e2215d3","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:33:49.8443177+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-v04-intake__20260702213734500__clipboard.txt","panel-v04-intake__20260702213734500__clipboard.txt",".txt","38189","edb7dc130103f0c29e2c4a7e52aae3e3c73bc0e5240969a73dc4bd67c9c3e32e","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:37:34.5013588+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-v04-intake__20260702214613634__clipboard.txt","panel-v04-intake__20260702214613634__clipboard.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:46:13.6349826+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-v04-intake__20260702214619646__textarea.txt","panel-v04-intake__20260702214619646__textarea.txt",".txt","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:46:19.6464847+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\panel-v04-intake__20260702214702905__textarea.txt","panel-v04-intake__20260702214702905__textarea.txt",".txt","390","6abc25d24967a1b5bb591cd18100156604b1c6aa87ab379d6f485ac86c55ef07","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T06:47:02.9059961+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\stage4-save-taeo-raw-output__20260703_023052_550.txt","stage4-save-taeo-raw-output__20260703_023052_550.txt",".txt","24","3a37f11de3935e934360beee87447ea54bfdebaf93f279e49ec90a9e8062cb80","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:52.5506173+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\stage4-save-taeo-raw-output__20260703_023056_828.txt","stage4-save-taeo-raw-output__20260703_023056_828.txt",".txt","24","3a37f11de3935e934360beee87447ea54bfdebaf93f279e49ec90a9e8062cb80","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:56.8283185+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\stage4-save-taeo-raw-output__20260703_023058_403.txt","stage4-save-taeo-raw-output__20260703_023058_403.txt",".txt","24","3a37f11de3935e934360beee87447ea54bfdebaf93f279e49ec90a9e8062cb80","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:30:58.4030494+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\stage4-save-taeo-raw-output__20260703_023103_041.txt","stage4-save-taeo-raw-output__20260703_023103_041.txt",".txt","24","3a37f11de3935e934360beee87447ea54bfdebaf93f279e49ec90a9e8062cb80","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:03.0410316+09:00","D:\SOURCE FACTORY"
"D:\SOURCE FACTORY\_PROJECTS\STAGE4_DEFAULT_PROJECT\TAEO_AUTOSAVE\stage4-save-taeo-raw-output__20260703_023105_447.txt","stage4-save-taeo-raw-output__20260703_023105_447.txt",".txt","24","3a37f11de3935e934360beee87447ea54bfdebaf93f279e49ec90a9e8062cb80","P3_ARCHIVE_OR_REVIEW_ONLY","GITHUB_SOURCE_REPO","2026-07-03T02:31:05.4468951+09:00","D:\SOURCE FACTORY"
